330203982,20150101,201501,2015,2015.0027,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,43,43,4,1,2.8,30,3,30,0.947740397767234,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.bernama.com.my/bernama/v7/newsindex.php?id=1097429
330204436,20150101,201501,2015,2015.0027,HLH,HOSPITAL,,,,,,HLH,,,IDN,INDONESIAN,IDN,,,,,,,,1,42,42,4,1,1.9,18,1,18,0.920271273365274,4,"Kalimantan, Indonesia (general), Indonesia",ID,ID00,1.61667,109.18299999999999,-2680735,4,"Kalimantan, Indonesia (general), Indonesia",ID,ID00,1.61667,109.18299999999999,-2680735,4,"Kalimantan, Indonesia (general), Indonesia",ID,ID00,1.61667,109.18299999999999,-2680735,20150101,http://www.antaranews.com/en/news/97134/rescuers-have-discovered-nine-bodies-of-plane-crash-victims
330204437,20150101,201501,2015,2015.0027,HLH,HOSPITAL,,,,,,HLH,,,IDN,INDONESIA,IDN,,,,,,,,1,42,42,4,1,1.9,6,6,6,1.6398655175844699,1,South Korea,KS,KS,37.0,127.5,KS,1,South Korea,KS,KS,37.0,127.5,KS,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://us.india.com/news/world/airasia-flight-qz8501-eighth-body-recovered-bad-weather-hampers-airasia-plane-crash-search-operation-236524/
330204439,20150101,201501,2015,2015.0027,HLH,HOSPITAL,,,,,,HLH,,,IDN,EAST JAVA,IDN,,,,,,,,1,43,43,4,1,2.8,2,1,2,2.57731958762887,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,20150101,http://newsinfo.inquirer.net/661560/multinational-black-box-search-team-heading-for-airasia-crash-site
330204440,20150101,201501,2015,2015.0027,HLH,HOSPITAL,,,,,,HLH,,,IDN,SURABAYA,IDN,,,,,,,,1,43,43,4,1,2.8,20,1,20,0.420168067226891,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.nst.com.my/node/68071
330204442,20150101,201501,2015,2015.0027,HLH,HOSPITAL,,,,,,HLH,,,IDNCOP,INDONESIA,IDN,,,,,COP,,,1,43,43,4,1,2.8,4,1,4,2.57731958762887,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,20150101,http://newsinfo.inquirer.net/661560/multinational-black-box-search-team-heading-for-airasia-crash-site
330204557,20150101,201501,2015,2015.0027,HLH,NANNY,,,,,,HLH,,,SGP,SINGAPORE,SGP,,,,,,,,1,42,42,4,1,1.9,105,10,105,1.6825048430746001,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20150101,http://www.news-sentinel.com/apps/pbcs.dll/article?AID=/20150101/AP01/301019985
330204558,20150101,201501,2015,2015.0027,HLH,NANNY,,,,,,HLH,,,SGP,SINGAPORE,SGP,,,,,,,,0,42,42,4,1,1.9,2,1,2,1.66340508806262,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,20150101,http://www.theblaze.com/stories/2015/01/01/first-passenger-from-missing-airasia-flight-has-been-identified-and-buried/
330204559,20150101,201501,2015,2015.0027,HLH,NANNY,,,,,,HLH,,,SGP,SINGAPORE,SGP,,,,,,,,0,42,42,4,1,1.9,2,1,2,1.4677103718199598,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.dailymail.co.uk/wires/ap/article-2893269/AirAsia-jet-searchers-fight-time-weather-7-dead-found.html
330204560,20150101,201501,2015,2015.0027,HLH,NANNY,,,,,,HLH,,,SGP,SINGAPORE,SGP,,,,,,,,1,42,42,4,1,1.9,8,4,8,1.56116157648805,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.hindustantimes.com/world-news/airasia-flight-tragedy-first-body-identified-handed-over-to-family/article1-1302341.aspx
330205007,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,1,1,1,1.60965794768612,4,"Java Sea, Oceans (general), Oceans",OS,OS00,-5.0,110.0,-1506383,0,,,,,,,4,"Borneo, Indonesia (general), Indonesia",ID,ID00,1.0,114.0,-2674017,20150101,http://www.dw.de/bad-weather-continues-to-hamper-efforts-to-find-missing-airasia-plane/a-18166152
330205010,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,2,1,2,1.2987012987013,4,"Belitung Island, Kepulauan Bangka Belitung, Indonesia",ID,ID35,-2.83333,107.917,-2672751,0,,,,,,,4,"Belitung Island, Kepulauan Bangka Belitung, Indonesia",ID,ID35,-2.83333,107.917,-2672751,20150101,http://www.themalaysianinsider.com/malaysia/article/surabaya-church-loses-41-members-to-airasia-qz8501-crash
330205011,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,17,2,17,1.4391666178844198,4,"Borneo, Indonesia (general), Indonesia",ID,ID00,1.0,114.0,-2674017,0,,,,,,,4,"Borneo, Indonesia (general), Indonesia",ID,ID00,1.0,114.0,-2674017,20150101,http://www.dw.de/ships-arrive-with-sensitive-equipment-to-comb-through-airasia-fuselage/a-18167001
330205012,20150101,201501,2015,2015.0027,IDN,JAKARTA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,20,8,20,2.38489863529703,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,0,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20150101,http://newsinfo.inquirer.net/661562/nine-airasia-bodies-recovered-search-official
330205014,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,87,25,87,1.64716631880961,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,0,,,,,,,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,20150101,http://us.india.com/news/world/airasia-flight-qz8501-eighth-body-recovered-bad-weather-hampers-airasia-plane-crash-search-operation-236524/
330205017,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,1,1,1,1.57894736842105,4,"Kalimantan, Indonesia (general), Indonesia",ID,ID00,1.61667,109.18299999999999,-2680735,0,,,,,,,4,"Kalimantan, Indonesia (general), Indonesia",ID,ID00,1.61667,109.18299999999999,-2680735,20150101,http://www.japantimes.co.jp/news/2015/01/02/asia-pacific/first-body-airasia-crash-victim-identified-two-corpses-found/
330205018,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,1,1,1,1.57894736842105,4,"Kalimantan, Indonesia (general), Indonesia",ID,ID00,1.61667,109.18299999999999,-2680735,0,,,,,,,4,"Tanjung Pandan, Kepulauan Bangka Belitung, Indonesia",ID,ID35,-2.75,107.65,-2699561,20150101,http://www.japantimes.co.jp/news/2015/01/02/asia-pacific/first-body-airasia-crash-victim-identified-two-corpses-found/
330205019,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,2,1,2,1.2987012987013,4,"Karimata Strait, Indonesia (general), Indonesia",ID,ID00,-2.08333,108.667,-2681575,0,,,,,,,4,"Karimata Strait, Indonesia (general), Indonesia",ID,ID00,-2.08333,108.667,-2681575,20150101,http://www.themalaysianinsider.com/malaysia/article/surabaya-church-loses-41-members-to-airasia-qz8501-crash
330205020,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,6,1,4,2.02702702702703,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,0,,,,,,,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,20150101,http://www.themalaysianinsider.com/malaysia/article/airasia-boss-to-escort-family-of-qz8501-stewardess-home-to-palembang
330205021,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,19,4,19,1.9278034767499799,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,0,,,,,,,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,20150101,http://www.mynextfone.co.uk/storyline/surabaya-indonesia-heavy-wind-and-rain-hampered-the-search-h516293.html
330205023,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,2,2,2,2.5320512820512797,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20150101,http://globalnews.ca/news/1749739/bad-weather-hindering-recovery-efforts-from-airasia-crash/
330205024,20150101,201501,2015,2015.0027,IDN,SURABAYA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,3,1,3,2.02702702702703,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,20150101,http://www.themalaysianinsider.com/malaysia/article/airasia-boss-to-escort-family-of-qz8501-stewardess-home-to-palembang
330205025,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,345,93,339,1.97566616854506,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,https://au.news.yahoo.com/thewest/a/25890248/truth-a-casualty-of-any-air-crash/
330205026,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,3,1,3,2.4024024024023998,4,"Changi, Singapore (general), Singapore",SN,SN00,1.3416700000000001,103.964,-73644,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.mysinchew.com/node/104699
330205027,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,12,2,12,2.22567816850952,4,"Galih, Jawa Tengah, Indonesia",ID,ID07,-6.9874,110.134,10141277,0,,,,,,,4,"Galih, Jawa Tengah, Indonesia",ID,ID07,-6.9874,110.134,10141277,20150101,http://www.irishmirror.ie/news/world-news/airasia-flight-qz8501-flight-attendants-4900788
330205028,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,4,2,4,2.1099960725362,4,"Mawar, Jawa Barat, Indonesia",ID,ID30,-6.7995,108.51,10215322,0,,,,,,,4,"Mawar, Jawa Barat, Indonesia",ID,ID30,-6.7995,108.51,10215322,20150101,http://www.philly.com/philly/news/nation_world/20150101_Weather_slows_crash_search.html
330205029,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,120,26,120,1.828018049676,4,"Desa Sawotratap, Jawa Timur, Indonesia",ID,ID08,-7.37051,112.735,10290609,0,,,,,,,4,"Desa Sawotratap, Jawa Timur, Indonesia",ID,ID08,-7.37051,112.735,10290609,20150101,http://wtaq.com/news/articles/2015/jan/02/weather-stalls-search-for-airasia-black-boxes-first-victim-buried/
330205031,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,6,2,6,1.4434520685439198,4,"Juanda, Jawa Timur, Indonesia",ID,ID08,-7.3855,112.764,9179538,0,,,,,,,4,"Juanda, Jawa Timur, Indonesia",ID,ID08,-7.3855,112.764,9179538,20150101,http://www.emirates247.com/lifestyle/travel/airasia-update-pilot-may-have-managed-to-make-emergency-landing-on-water-2014-12-31-1.574712
330205034,20150101,201501,2015,2015.0027,IDN,SULAWESI,IDN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,45,8,41,2.87268870026801,1,Indonesia,ID,ID,-5.0,120.0,ID,0,,,,,,,1,Indonesia,ID,ID,-5.0,120.0,ID,20150101,http://www.sciencedaily.com/releases/2014/12/141231153927.htm
330205037,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,12,12,1,1,-0.4,4,2,4,2.64031674778581,4,"Malang, Jawa Timur, Indonesia",ID,ID08,-7.3997,112.704,10195987,0,,,,,,,4,"Malang, Jawa Timur, Indonesia",ID,ID08,-7.3997,112.704,10195987,20150101,http://q13fox.com/2015/01/01/who-was-aboard-airasia-flight-qz8501-families-pilots-a-fiance-and-more/
330205040,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,13,13,1,1,0.4,3,1,3,1.2711864406779698,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,0,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20150101,http://www.interaksyon.com/business/102158/indonesia-scraps-controversial-gasoline-subsidy
330205041,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,13,13,1,1,0.4,97,60,93,2.20216512655438,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,0,,,,,,,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,20150101,http://www.thetelegram.com/News/Canada---World/2015-01-01/article-3993867/Indonesian-passenger-1st-to-be-ID&rsquo
330205043,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,13,13,1,1,0.4,8,4,8,1.98276832986081,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.irishexaminer.com/world/mhaueyidmhkf/rss2/
330205044,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,13,13,1,1,0.4,7,1,7,1.2711864406779698,4,"Makassar, (ID20), Indonesia",ID,ID20,-5.14,119.42200000000001,-2701828,0,,,,,,,4,"Makassar, (ID20), Indonesia",ID,ID20,-5.14,119.42200000000001,-2701828,20150101,http://www.interaksyon.com/business/102158/indonesia-scraps-controversial-gasoline-subsidy
330205045,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,13,13,1,1,0.4,7,7,7,2.74124902523635,4,"Pangkalan, Jawa Tengah, Indonesia",ID,ID07,-6.8877,110.584,10151571,0,,,,,,,4,"Pangkalan, Jawa Tengah, Indonesia",ID,ID07,-6.8877,110.584,10151571,20150101,http://www.tempo.com.ph/2015/01/search-resumes-for-victims-fuselage/
330205047,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,13,13,1,1,0.4,7,1,7,2.45901639344262,1,Indonesia,ID,ID,-5.0,120.0,ID,0,,,,,,,1,Indonesia,ID,ID,-5.0,120.0,ID,20150101,http://www.indiatvnews.com/news/world/airasia-black-box-recorders-search-could-take-a-week-21957.html
330205049,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,14,14,1,1,0.0,4,1,4,3.0215827338129504,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,0,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20150101,http://www.thejakartapost.com/news/2015/01/02/jokowi-inaugurates-luhut-presidential-chief-staff.html
330205051,20150101,201501,2015,2015.0027,IDN,EAST JAVA,IDN,,,,,,,,,,,,,,,,,,1,17,17,1,1,0.0,10,2,10,1.43222162452932,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,0,,,,,,,5,"East Java, Jawa Timur, Indonesia",ID,ID08,-7.7394,112.51,-2679925,20150101,http://www.bayoubuzz.com/top-stories/item/808762-hunt-for-airasia-flight-halted-by-indonesia-rainy-season
330205052,20150101,201501,2015,2015.0027,IDN,SURABAYA,IDN,,,,,,,,,,,,,,,,,,1,17,17,1,1,0.0,275,36,270,2.48572040399823,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://lubbockonline.com/filed-online/2015-01-01/better-weather-allows-airasia-search-resume
330205057,20150101,201501,2015,2015.0027,IDN,SURABAYA,IDN,,,,,,,,,,,,,,,,,,0,17,17,1,1,0.0,1,1,1,3.16229116945107,1,Singapore,SN,SN,1.3667,103.8,SN,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.theeagle.com/news/business/better-weather-allows-airasia-search-to-resume/article_9fdab855-1945-5176-8d0e-acf4ff79944b.html
330205059,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,18,18,1,1,3.4,18,1,18,1.3809318927071699,4,"Borneo, Indonesia (general), Indonesia",ID,ID00,1.0,114.0,-2674017,0,,,,,,,4,"Borneo, Indonesia (general), Indonesia",ID,ID00,1.0,114.0,-2674017,20150101,http://www.firstpost.com/world/airasia-live-searchers-hunt-for-black-box-with-acoustic-equipment-2018971.html
330205060,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,18,18,1,1,3.4,6,1,6,1.3579241164628701,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.firstpost.com/world/airasia-live-qz8501-made-steep-climb-before-crash-2018971.html
330205061,20150101,201501,2015,2015.0027,IDN,JAKARTA,IDN,,,,,,,,,,,,,,,,,,0,20,20,2,1,3.0,7,1,7,4.20129270544783,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,0,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20150101,http://thejakartaglobe.beritasatu.com/news/true-pragmaticism-imperative-indonesias-foreign-policy-outlook/
330205062,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,20,20,2,1,3.0,276,63,276,2.43887036814992,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.newsmax.com/GlobalTalk/indonesia-airasia-plane-search/2014/12/31/id/615903/
330205063,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,20,20,2,1,3.0,2,1,2,1.7660044150110399,4,"Mawar, Jawa Barat, Indonesia",ID,ID30,-6.7995,108.51,10215322,0,,,,,,,4,"Mawar, Jawa Barat, Indonesia",ID,ID30,-6.7995,108.51,10215322,20150101,http://www.philly.com/philly/news/nation_world/20150101_Weather_slows_crash_search.html
330205064,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,20,20,2,1,3.0,30,3,30,1.55974627366198,1,Indonesia,ID,ID,-5.0,120.0,ID,0,,,,,,,1,Indonesia,ID,ID,-5.0,120.0,ID,20150101,http://nvonews.com/fanged-frog-with-internal-fertilization-discovered-bears-live-tadpoles/
330205065,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,30,30,3,1,4.0,24,8,24,2.4709255098213396,4,"Borneo, Indonesia (general), Indonesia",ID,ID00,1.0,114.0,-2674017,0,,,,,,,4,"Borneo, Indonesia (general), Indonesia",ID,ID00,1.0,114.0,-2674017,20150101,http://www.dailytimes.com.pk/foreign/01-Jan-2015/indonesia-vows-all-out-effort-in-search-for-airasia-victims
330205066,20150101,201501,2015,2015.0027,IDN,PALEMBANG,IDN,,,,,,,,,,,,,,,,,,1,30,30,3,1,4.0,10,1,10,1.94174757281553,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,0,,,,,,,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,20150101,http://www.nst.com.my/node/68092
330205067,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,30,30,3,1,4.0,315,193,311,1.7972332102842599,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,0,,,,,,,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,20150101,http://manilastandardtoday.com/2015/01/01/searchers-vow-all-out-effort-to-find-jet-bodies
330205068,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,30,30,3,1,4.0,15,4,15,2.34858324967543,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://onlinenews.com.pk/details.php?newsid=280998&catname=World
330205069,20150101,201501,2015,2015.0027,IDN,JAKARTA,IDN,,,,,,,,,,,,,,,,,,1,30,30,3,1,4.0,10,1,10,1.2371134020618602,4,"Surakarta, Jawa Tengah, Indonesia",ID,ID07,-7.55611,110.83200000000001,-2698531,0,,,,,,,4,"Surakarta, Jawa Tengah, Indonesia",ID,ID07,-7.55611,110.83200000000001,-2698531,20150101,http://www.thejakartapost.com/news/2015/01/02/jokowi-promises-support-klewer-market.html
330205070,20150101,201501,2015,2015.0027,IDN,INDONESIAN,IDN,,,,,,,,,,,,,,,,,,1,30,30,3,1,4.0,8,2,8,2.14565527065527,4,"Pangkalan, Jawa Tengah, Indonesia",ID,ID07,-6.8877,110.584,10151571,0,,,,,,,4,"Pangkalan, Jawa Tengah, Indonesia",ID,ID07,-6.8877,110.584,10151571,20150101,http://www.brecorder.com/world/southeast-asia/214378-indonesia-vows-a39all-out-efforta39-in-search-for-airasia-victims.html
330205075,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,36,36,3,1,4.0,2,1,2,1.8348623853211001,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,0,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20150101,http://www.hesperiastar.com/article/20141230/NEWS/141239999/10059/NEWS
330205076,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,36,36,3,1,4.0,4,2,4,2.6062038244241603,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.bdtonline.com/news/weather-hinders-effort-to-recover-airasia-bodies/article_fd5d95f0-9138-11e4-8263-cb1668985e03.html
330205077,20150101,201501,2015,2015.0027,IDN,PALEMBANG,IDN,,,,,,,,,,,,,,,,,,1,36,36,3,1,4.0,10,1,10,1.94174757281553,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,0,,,,,,,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,20150101,http://www.nst.com.my/node/68092
330205078,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,36,36,3,1,4.0,456,58,456,2.4436466216426496,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,0,,,,,,,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,20150101,http://www.newsmax.com/GlobalTalk/indonesia-airasia-plane-search/2014/12/31/id/615903/
330205079,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,36,36,3,1,4.0,26,13,26,2.24676769470867,4,"Pangkalan Bun, Kalimantan Tengah, Indonesia",ID,ID13,-2.6833299999999998,111.617,-2690830,0,,,,,,,4,"Mawar, Jawa Barat, Indonesia",ID,ID30,-6.7995,108.51,10215322,20150101,http://www.wbtv.com/story/27734816/better-weather-allows-airasia-search-to-resume
330205080,20150101,201501,2015,2015.0027,IDN,SURABAYA,IDN,,,,,,,,,,,,,,,,,,0,36,36,3,1,4.0,30,10,30,2.06280734975136,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,20150101,http://www.nst.com.my/node/68056
330205081,20150101,201501,2015,2015.0027,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,0,36,36,3,1,4.0,2,1,2,2.3628691983122403,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.2491699999999994,112.751,-2698521,0,,,,,,,4,"Mawar, Jawa Barat, Indonesia",ID,ID30,-6.7995,108.51,10215322,20150101,http://www.thevalleydispatch.com/lifestyles/ci_27234142/bad-weather-hobbles-indonesia-jet-recovery-7-bodies
